censusdate,month,day,year,treatment,scientificname,commonname,sex,hfl,wgt
1978-11-04,11,4,1978,exclosure,Perognathus flavus,Silky pocket mouse,M,15,6
1978-11-04,11,4,1978,control,Onychomys torridus,Southern grasshopper mouse,F,20,23
1978-11-04,11,4,1978,control,Dipodomys merriami,Merriam's kangaroo rat,F,33,40
1978-11-04,11,4,1978,control,Onychomys leucogaster,Northern Grasshopper Mouse,M,20,33
1978-11-04,11,4,1978,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,M,NA,137
1978-11-04,11,4,1978,exclosure,Onychomys torridus,Southern grasshopper mouse,M,20,21
1978-11-04,11,4,1978,control,Dipodomys ordii,Ord's kangaroo rat,F,31,45
1978-11-04,11,4,1978,control,Dipodomys merriami,Merriam's kangaroo rat,M,37,45
1978-11-04,11,4,1978,exclosure,Perognathus flavus,Silky pocket mouse,F,15,6
1978-11-04,11,4,1978,control,Onychomys leucogaster,Northern Grasshopper Mouse,F,20,28
1978-11-04,11,4,1978,control,Dipodomys merriami,Merriam's kangaroo rat,M,39,49
1978-11-04,11,4,1978,control,Dipodomys merriami,Merriam's kangaroo rat,M,38,39
1978-11-04,11,4,1978,control,Sigmodon hispidus,Hispid cotton rat,M,29,89
1978-11-04,11,5,1978,control,Dipodomys merriami,Merriam's kangaroo rat,F,36,36
1978-11-04,11,5,1978,control,Dipodomys merriami,Merriam's kangaroo rat,M,37,45
1978-11-04,11,5,1978,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,M,49,111
1978-11-04,11,5,1978,control,Dipodomys merriami,Merriam's kangaroo rat,M,35,38
1978-11-04,11,5,1978,control,Onychomys torridus,Southern grasshopper mouse,F,20,22
1978-11-04,11,5,1978,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,F,46,121
1978-11-04,11,5,1978,control,Neotoma albigula,White-throated woodrat,M,32,153
1978-11-04,11,5,1978,control,Dipodomys merriami,Merriam's kangaroo rat,F,36,43
1978-11-04,11,5,1978,control,Onychomys torridus,Southern grasshopper mouse,M,20,28
1978-12-02,12,2,1978,control,Onychomys leucogaster,Northern Grasshopper Mouse,F,21,28
1978-12-02,12,2,1978,exclosure,Reithrodontomys megalotis,Western harvest mouse,M,17,8
1978-12-02,12,2,1978,control,Dipodomys merriami,Merriam's kangaroo rat,F,36,37
1978-12-02,12,2,1978,control,Dipodomys merriami,Merriam's kangaroo rat,F,34,40
1978-12-02,12,2,1978,control,Dipodomys merriami,Merriam's kangaroo rat,M,38,44
1978-12-02,12,2,1978,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,F,47,119
1978-12-02,12,2,1978,control,Onychomys torridus,Southern grasshopper mouse,F,20,25
1978-12-02,12,2,1978,exclosure,Reithrodontomys megalotis,Western harvest mouse,F,17,7
1978-12-02,12,2,1978,control,Dipodomys merriami,Merriam's kangaroo rat,M,38,46
1978-12-02,12,2,1978,control,Dipodomys ordii,Ord's kangaroo rat,F,33,44
1978-12-02,12,2,1978,control,Onychomys leucogaster,Northern Grasshopper Mouse,M,21,NA
1978-12-02,12,2,1978,control,Dipodomys merriami,Merriam's kangaroo rat,M,38,38
1978-12-02,12,2,1978,control,Onychomys leucogaster,Northern Grasshopper Mouse,M,21,32
1978-12-02,12,3,1978,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,F,47,120
1978-12-02,12,3,1978,control,Neotoma albigula,White-throated woodrat,M,NA,169
1978-12-02,12,3,1978,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,M,51,118
1978-12-02,12,3,1978,exclosure,Onychomys torridus,Southern grasshopper mouse,F,20,23
1978-12-02,12,3,1978,control,Dipodomys merriami,Merriam's kangaroo rat,M,38,45
1978-12-02,12,3,1978,exclosure,Onychomys torridus,Southern grasshopper mouse,M,20,28
1978-12-02,12,3,1978,removal,Dipodomys merriami,Merriam's kangaroo rat,M,38,45
1979-01-28,1,28,1979,control,Dipodomys merriami,Merriam's kangaroo rat,M,36,37
1979-01-28,1,28,1979,control,Dipodomys merriami,Merriam's kangaroo rat,F,36,48
1979-01-28,1,28,1979,control,Dipodomys merriami,Merriam's kangaroo rat,F,34,42
1979-01-28,1,28,1979,control,Dipodomys ordii,Ord's kangaroo rat,M,34,52
1979-01-28,1,28,1979,control,Dipodomys merriami,Merriam's kangaroo rat,M,39,50
1979-01-28,1,28,1979,control,Onychomys leucogaster,Northern Grasshopper Mouse,M,21,35
1979-01-28,1,28,1979,control,Dipodomys merriami,Merriam's kangaroo rat,M,37,43
1979-01-28,1,29,1979,control,Dipodomys merriami,Merriam's kangaroo rat,F,NA,44
1979-01-28,1,29,1979,exclosure,Onychomys torridus,Southern grasshopper mouse,F,NA,27
1979-01-28,1,29,1979,removal,Dipodomys merriami,Merriam's kangaroo rat,M,38,45
1979-01-28,1,29,1979,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,M,NA,126
1979-01-28,1,29,1979,removal,Dipodomys merriami,Merriam's kangaroo rat,F,34,42
1979-01-28,1,29,1979,control,Dipodomys merriami,Merriam's kangaroo rat,F,NA,42
1979-01-28,1,29,1979,control,Dipodomys merriami,Merriam's kangaroo rat,M,NA,44
1979-01-28,1,29,1979,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,F,NA,142
1979-01-28,1,29,1979,control,Dipodomys merriami,Merriam's kangaroo rat,F,NA,48
1979-01-28,1,29,1979,removal,Onychomys torridus,Southern grasshopper mouse,NA,NA,NA
1979-01-28,1,29,1979,removal,Onychomys torridus,Southern grasshopper mouse,NA,NA,NA
1979-02-24,2,24,1979,control,Dipodomys merriami,Merriam's kangaroo rat,M,37,48
1979-02-24,2,24,1979,control,Onychomys leucogaster,Northern Grasshopper Mouse,M,21,36
1979-02-24,2,24,1979,control,Dipodomys merriami,Merriam's kangaroo rat,M,36,44
1979-02-24,2,24,1979,control,Dipodomys ordii,Ord's kangaroo rat,F,34,48
1979-02-24,2,24,1979,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,F,50,125
1979-02-24,2,25,1979,exclosure,Onychomys torridus,Southern grasshopper mouse,M,21,26
1979-02-24,2,25,1979,control,Dipodomys merriami,Merriam's kangaroo rat,F,36,43
1979-02-24,2,25,1979,exclosure,Onychomys torridus,Southern grasshopper mouse,F,20,30
1979-02-24,2,25,1979,exclosure,Peromyscus maniculatus,Deer Mouse,F,19,24
1979-02-24,2,25,1979,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,M,49,130
1979-02-24,2,25,1979,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,F,51,127
1979-02-24,2,25,1979,removal,Onychomys leucogaster,Northern Grasshopper Mouse,F,22,35
1979-02-24,2,25,1979,control,Dipodomys merriami,Merriam's kangaroo rat,M,35,46
1979-02-24,2,25,1979,removal,Onychomys leucogaster,Northern Grasshopper Mouse,M,21,34
1979-02-24,2,25,1979,control,Dipodomys merriami,Merriam's kangaroo rat,F,35,39
1979-02-24,2,25,1979,control,Dipodomys merriami,Merriam's kangaroo rat,M,36,40
1979-02-24,2,25,1979,removal,Dipodomys merriami,Merriam's kangaroo rat,M,38,44
1979-03-31,3,31,1979,control,Dipodomys merriami,Merriam's kangaroo rat,F,34,23
1979-03-31,3,31,1979,control,Peromyscus eremicus,Cactus mouse,M,20,23
1979-03-31,3,31,1979,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,F,NA,132
1979-03-31,3,31,1979,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,F,47,71
1979-03-31,3,31,1979,control,Dipodomys merriami,Merriam's kangaroo rat,F,35,46
1979-03-31,3,31,1979,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,M,51,71
1979-03-31,3,31,1979,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,F,47,73
1979-03-31,3,31,1979,control,Dipodomys merriami,Merriam's kangaroo rat,F,37,49
1979-03-31,3,31,1979,control,Dipodomys ordii,Ord's kangaroo rat,F,35,49
1979-03-31,3,31,1979,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,F,48,129
1979-03-31,3,31,1979,control,Dipodomys ordii,Ord's kangaroo rat,F,34,50
1979-03-31,3,31,1979,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,M,NA,NA
1979-03-31,3,31,1979,control,Dipodomys merriami,Merriam's kangaroo rat,M,38,46
1979-03-31,3,31,1979,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,M,51,129
1979-04-28,4,28,1979,control,Dipodomys merriami,Merriam's kangaroo rat,M,39,47
1979-04-28,4,28,1979,control,Dipodomys merriami,Merriam's kangaroo rat,F,36,46
1979-04-28,4,28,1979,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,M,50,143
1979-04-28,4,28,1979,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,F,48,119
1979-04-28,4,28,1979,control,Dipodomys ordii,Ord's kangaroo rat,F,34,51
1979-04-28,4,29,1979,control,Onychomys torridus,Southern grasshopper mouse,M,18,28
1979-04-28,4,29,1979,exclosure,Chaetodipus penicillatus,Desert pocket mouse,F,21,15
1979-04-28,4,29,1979,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,M,46,67
1979-04-28,4,29,1979,exclosure,Onychomys torridus,Southern grasshopper mouse,M,20,23
1979-04-28,4,29,1979,exclosure,Peromyscus maniculatus,Deer Mouse,M,22,18
1979-04-28,4,29,1979,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,M,47,61
1979-04-28,4,29,1979,control,Dipodomys merriami,Merriam's kangaroo rat,F,37,65
1979-04-28,4,29,1979,control,Dipodomys merriami,Merriam's kangaroo rat,F,38,45
1979-04-28,4,29,1979,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,F,51,92
1979-04-28,4,29,1979,control,Dipodomys merriami,Merriam's kangaroo rat,M,34,27
1979-04-28,4,29,1979,control,Neotoma albigula,White-throated woodrat,M,32,101
1979-05-29,5,29,1979,control,Dipodomys merriami,Merriam's kangaroo rat,F,34,43
1979-05-29,5,29,1979,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,F,49,73
1979-05-29,5,29,1979,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,M,49,75
1979-05-29,5,29,1979,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,F,47,119
1979-05-29,5,29,1979,exclosure,Perognathus flavus,Silky pocket mouse,F,15,NA
1979-05-29,5,29,1979,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,M,49,147
1979-05-29,5,29,1979,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,NA,NA,NA
1979-05-29,5,29,1979,control,Dipodomys ordii,Ord's kangaroo rat,M,33,29
1979-05-29,5,29,1979,control,Dipodomys merriami,Merriam's kangaroo rat,M,38,46
1979-05-29,5,30,1979,exclosure,Onychomys torridus,Southern grasshopper mouse,M,20,24
1979-05-29,5,30,1979,exclosure,Onychomys torridus,Southern grasshopper mouse,F,18,15
1979-05-29,5,30,1979,exclosure,Chaetodipus penicillatus,Desert pocket mouse,F,22,NA
1979-05-29,5,30,1979,control,Dipodomys merriami,Merriam's kangaroo rat,F,33,20
1979-05-29,5,30,1979,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,NA,NA,88
1979-05-29,5,30,1979,control,Dipodomys merriami,Merriam's kangaroo rat,M,35,40
1979-05-29,5,30,1979,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,F,50,107
1979-05-29,5,30,1979,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,F,51,123
1979-05-29,5,30,1979,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,M,49,93
1979-05-29,5,30,1979,exclosure,Chaetodipus penicillatus,Desert pocket mouse,M,22,20
1979-05-29,5,30,1979,control,Dipodomys merriami,Merriam's kangaroo rat,F,37,44
1979-05-29,5,30,1979,control,Dipodomys merriami,Merriam's kangaroo rat,F,35,57
1979-07-03,7,3,1979,exclosure,Onychomys torridus,Southern grasshopper mouse,F,21,18
1979-07-03,7,3,1979,exclosure,Onychomys torridus,Southern grasshopper mouse,M,20,27
1979-07-03,7,3,1979,control,Dipodomys merriami,Merriam's kangaroo rat,F,35,41
1979-07-03,7,3,1979,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,M,52,143
1979-07-03,7,3,1979,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,M,50,91
1979-07-03,7,3,1979,control,Dipodomys ordii,Ord's kangaroo rat,M,33,38
1979-07-03,7,3,1979,exclosure,Perognathus flavus,Silky pocket mouse,F,15,7
1979-07-03,7,3,1979,exclosure,Perognathus flavus,Silky pocket mouse,M,15,8
1979-07-03,7,3,1979,removal,Peromyscus eremicus,Cactus mouse,F,20,27
1979-07-03,7,3,1979,control,Dipodomys merriami,Merriam's kangaroo rat,F,33,32
1979-07-03,7,3,1979,control,Dipodomys merriami,Merriam's kangaroo rat,M,36,48
1979-07-03,7,4,1979,exclosure,Onychomys leucogaster,Northern Grasshopper Mouse,F,19,21
1979-07-03,7,4,1979,exclosure,Chaetodipus penicillatus,Desert pocket mouse,F,22,14
1979-07-03,7,4,1979,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,F,49,120
1979-07-03,7,4,1979,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,F,NA,NA
1979-07-03,7,4,1979,control,Dipodomys merriami,Merriam's kangaroo rat,F,38,53
1979-07-03,7,4,1979,exclosure,Chaetodipus penicillatus,Desert pocket mouse,F,20,16
1979-07-03,7,4,1979,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,M,49,70
1979-07-03,7,4,1979,control,Dipodomys merriami,Merriam's kangaroo rat,M,38,44
1979-07-03,7,4,1979,control,Dipodomys merriami,Merriam's kangaroo rat,M,35,41
1979-07-24,7,24,1979,exclosure,Peromyscus eremicus,Cactus mouse,F,19,24
1979-07-24,7,24,1979,exclosure,Perognathus flavus,Silky pocket mouse,M,21,NA
1979-07-24,7,25,1979,control,Peromyscus eremicus,Cactus mouse,M,18,8
1979-07-24,7,25,1979,control,Dipodomys merriami,Merriam's kangaroo rat,F,36,44
1979-07-24,7,25,1979,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,M,51,99
1979-07-24,7,25,1979,control,Neotoma albigula,White-throated woodrat,M,36,151
1979-07-24,7,25,1979,control,Onychomys torridus,Southern grasshopper mouse,M,22,19
1979-07-24,7,25,1979,control,Dipodomys merriami,Merriam's kangaroo rat,M,35,31
1979-07-24,7,25,1979,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,M,51,145
1979-07-24,7,25,1979,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,F,49,93
1979-07-24,7,25,1979,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,M,51,98
1979-07-24,7,25,1979,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,F,49,125
1979-07-24,7,25,1979,control,Chaetodipus penicillatus,Desert pocket mouse,M,22,16
1979-07-24,7,25,1979,control,Dipodomys ordii,Ord's kangaroo rat,M,35,NA
1979-07-24,7,25,1979,control,Onychomys torridus,Southern grasshopper mouse,F,20,25
1979-07-24,7,26,1979,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,M,49,108
1979-07-24,7,26,1979,exclosure,Chaetodipus penicillatus,Desert pocket mouse,F,22,16
1979-07-24,7,26,1979,exclosure,Chaetodipus penicillatus,Desert pocket mouse,F,20,17
1979-07-24,7,26,1979,control,Dipodomys merriami,Merriam's kangaroo rat,F,36,44
1979-07-24,7,26,1979,exclosure,Onychomys leucogaster,Northern Grasshopper Mouse,F,20,31
1979-07-24,7,26,1979,exclosure,Onychomys leucogaster,Northern Grasshopper Mouse,M,20,35
1979-07-24,7,26,1979,exclosure,Chaetodipus penicillatus,Desert pocket mouse,F,21,11
1979-07-24,7,26,1979,exclosure,Chaetodipus penicillatus,Desert pocket mouse,F,20,11
1979-07-24,7,26,1979,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,F,51,111
1979-07-24,7,26,1979,control,Dipodomys merriami,Merriam's kangaroo rat,F,34,23
1979-08-21,8,21,1979,exclosure,Onychomys torridus,Southern grasshopper mouse,F,21,17
1979-08-21,8,21,1979,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,M,49,94
1979-08-21,8,21,1979,control,Onychomys leucogaster,Northern Grasshopper Mouse,F,20,24
1979-08-21,8,21,1979,control,Onychomys leucogaster,Northern Grasshopper Mouse,M,20,35
1979-08-21,8,21,1979,control,Dipodomys merriami,Merriam's kangaroo rat,F,36,53
1979-08-21,8,21,1979,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,F,49,128
1979-08-21,8,21,1979,control,Dipodomys merriami,Merriam's kangaroo rat,M,35,46
1979-08-21,8,22,1979,control,Onychomys leucogaster,Northern Grasshopper Mouse,M,20,27
1979-08-21,8,22,1979,control,Onychomys torridus,Southern grasshopper mouse,M,18,27
1979-08-21,8,22,1979,control,Dipodomys merriami,Merriam's kangaroo rat,M,34,35
1979-08-21,8,22,1979,control,Dipodomys merriami,Merriam's kangaroo rat,M,37,45
1979-08-21,8,22,1979,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,M,51,106
1979-08-21,8,22,1979,exclosure,Chaetodipus penicillatus,Desert pocket mouse,F,20,15
1979-08-21,8,22,1979,control,Dipodomys ordii,Ord's kangaroo rat,M,34,45
1979-08-21,8,22,1979,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,M,52,144
1979-08-21,8,22,1979,control,Dipodomys merriami,Merriam's kangaroo rat,F,36,40
1979-08-21,8,22,1979,control,Neotoma albigula,White-throated woodrat,F,30,105
1979-08-21,8,23,1979,exclosure,Onychomys torridus,Southern grasshopper mouse,M,20,28
1979-08-21,8,23,1979,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,M,49,124
1979-08-21,8,23,1979,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,F,52,117
1979-09-22,9,22,1979,removal,Onychomys leucogaster,Northern Grasshopper Mouse,F,20,29
1979-09-22,9,22,1979,control,Dipodomys merriami,Merriam's kangaroo rat,M,37,47
1979-09-22,9,22,1979,removal,Peromyscus eremicus,Cactus mouse,M,20,23
1979-09-22,9,22,1979,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,M,52,118
1979-09-22,9,22,1979,control,Onychomys torridus,Southern grasshopper mouse,M,19,27
1979-09-22,9,22,1979,control,Dipodomys merriami,Merriam's kangaroo rat,M,39,49
1979-09-22,9,22,1979,exclosure,Peromyscus eremicus,Cactus mouse,F,19,24
1979-09-22,9,22,1979,control,Dipodomys merriami,Merriam's kangaroo rat,F,37,40
1979-09-22,9,23,1979,exclosure,Onychomys leucogaster,Northern Grasshopper Mouse,M,22,34
1979-09-22,9,23,1979,exclosure,Onychomys leucogaster,Northern Grasshopper Mouse,F,20,46
1979-09-22,9,23,1979,control,Dipodomys merriami,Merriam's kangaroo rat,M,37,45
1979-09-22,9,23,1979,exclosure,Chaetodipus penicillatus,Desert pocket mouse,F,20,16
1979-09-22,9,23,1979,control,Dipodomys merriami,Merriam's kangaroo rat,F,36,46
1979-09-22,9,23,1979,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,M,47,129
1979-09-22,9,23,1979,exclosure,Perognathus flavus,Silky pocket mouse,F,15,7
1979-09-22,9,23,1979,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,F,50,124
1979-09-22,9,23,1979,control,Dipodomys merriami,Merriam's kangaroo rat,F,37,46
1979-09-22,9,23,1979,control,Onychomys leucogaster,Northern Grasshopper Mouse,F,19,31
1979-10-24,10,24,1979,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,M,49,137
1979-10-24,10,24,1979,control,Chaetodipus penicillatus,Desert pocket mouse,M,21,16
1979-10-24,10,24,1979,control,Dipodomys merriami,Merriam's kangaroo rat,M,38,46
1979-10-24,10,24,1979,removal,Onychomys leucogaster,Northern Grasshopper Mouse,F,21,25
1979-10-24,10,24,1979,control,Dipodomys merriami,Merriam's kangaroo rat,F,34,28
1979-10-24,10,24,1979,control,Dipodomys merriami,Merriam's kangaroo rat,M,35,29
1979-10-24,10,24,1979,exclosure,Peromyscus eremicus,Cactus mouse,M,19,19
1979-10-24,10,24,1979,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,M,51,156
1979-10-24,10,24,1979,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,M,51,123
1979-10-24,10,24,1979,control,Onychomys torridus,Southern grasshopper mouse,F,20,27
1979-10-24,10,24,1979,removal,Peromyscus eremicus,Cactus mouse,M,21,24
1979-10-24,10,24,1979,control,Neotoma albigula,White-throated woodrat,M,32,133
1979-10-24,10,24,1979,exclosure,Onychomys leucogaster,Northern Grasshopper Mouse,M,21,27
1979-10-24,10,24,1979,control,Dipodomys ordii,Ord's kangaroo rat,M,34,49
1979-10-24,10,24,1979,control,Onychomys torridus,Southern grasshopper mouse,M,19,18
1979-10-24,10,24,1979,control,Onychomys torridus,Southern grasshopper mouse,M,21,19
1979-10-24,10,25,1979,exclosure,Onychomys leucogaster,Northern Grasshopper Mouse,F,21,32
1979-10-24,10,25,1979,exclosure,Onychomys leucogaster,Northern Grasshopper Mouse,M,22,36
1979-10-24,10,25,1979,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,F,52,133
1979-10-24,10,25,1979,exclosure,Perognathus flavus,Silky pocket mouse,M,20,7
1979-10-24,10,25,1979,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,M,48,130
1979-10-24,10,25,1979,control,Dipodomys merriami,Merriam's kangaroo rat,M,35,NA
1979-10-24,10,25,1979,exclosure,Onychomys torridus,Southern grasshopper mouse,F,20,19
1979-10-24,10,25,1979,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,F,50,126
1979-10-24,10,25,1979,exclosure,Chaetodipus penicillatus,Desert pocket mouse,F,21,16
1979-10-24,10,25,1979,control,Dipodomys merriami,Merriam's kangaroo rat,F,35,49
1979-10-24,10,25,1979,exclosure,Reithrodontomys megalotis,Western harvest mouse,M,14,7
1979-10-24,10,25,1979,control,Dipodomys merriami,Merriam's kangaroo rat,M,35,49
1979-11-17,11,17,1979,exclosure,Peromyscus eremicus,Cactus mouse,F,19,24
1979-11-17,11,17,1979,control,Onychomys torridus,Southern grasshopper mouse,M,18,20
1979-11-17,11,17,1979,control,Dipodomys merriami,Merriam's kangaroo rat,M,36,40
1979-11-17,11,17,1979,control,Onychomys torridus,Southern grasshopper mouse,M,21,22
1979-11-17,11,17,1979,exclosure,Onychomys torridus,Southern grasshopper mouse,F,20,22
1979-11-17,11,17,1979,exclosure,Perognathus flavus,Silky pocket mouse,M,14,6
1979-11-17,11,17,1979,exclosure,Peromyscus eremicus,Cactus mouse,M,19,17
1979-11-17,11,17,1979,control,Dipodomys merriami,Merriam's kangaroo rat,M,36,48
1979-11-17,11,17,1979,exclosure,Reithrodontomys megalotis,Western harvest mouse,M,13,7
1979-11-17,11,17,1979,control,Reithrodontomys megalotis,Western harvest mouse,F,14,9
1979-11-17,11,17,1979,control,Dipodomys merriami,Merriam's kangaroo rat,M,36,50
1979-11-17,11,17,1979,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,M,51,130
1979-11-17,11,17,1979,exclosure,Perognathus flavus,Silky pocket mouse,M,14,7
1979-11-17,11,17,1979,exclosure,Onychomys torridus,Southern grasshopper mouse,M,21,21
