Date,trapVisitID,subSiteName,catchRawID,releaseID,commonName,lifeStage,forkLength,weight,n,mort,fishOrigin,markType,CatchRaw.comments
2/3/2014 0:00,384,North Channel 8.2,38823,0,Steelhead / rainbow trout,Smolt,203,76.6,1,No,Hatchery,Fin clip,Ad-clipped.
2/3/2014 0:00,384,North Channel 8.2,38825,0,Steelhead / rainbow trout,Smolt,208,76.2,1,No,Hatchery,Fin clip,Ad-clipped.
2/3/2014 0:00,373,North Channel 8.1,37265,0,Steelhead / rainbow trout,Smolt,210,84.2,1,No,Hatchery,Fin clip,Ad-clipped.
2/3/2014 0:00,373,North Channel 8.1,37275,0,Steelhead / rainbow trout,Smolt,207,NA,1,No,Hatchery,Fin clip,Ad-clipped.
2/3/2014 0:00,373,North Channel 8.1,37274,0,Steelhead / rainbow trout,Smolt,203,NA,1,No,Hatchery,Fin clip,Ad-clipped.
2/3/2014 0:00,373,North Channel 8.1,37273,0,Steelhead / rainbow trout,Smolt,219,NA,1,No,Hatchery,Fin clip,Ad-clipped.
2/3/2014 0:00,373,North Channel 8.1,37272,0,Steelhead / rainbow trout,Smolt,170,NA,1,No,Hatchery,Fin clip,Ad-clipped.
2/3/2014 0:00,373,North Channel 8.1,37271,0,Steelhead / rainbow trout,Smolt,166,66.8,1,No,Hatchery,Fin clip,Ad-clipped.
2/3/2014 0:00,373,North Channel 8.1,37270,0,Steelhead / rainbow trout,Smolt,195,72.8,1,No,Hatchery,Fin clip,Ad-clipped.
2/3/2014 0:00,373,North Channel 8.1,37269,0,Steelhead / rainbow trout,Smolt,191,63.2,1,No,Hatchery,Fin clip,Ad-clipped.
2/3/2014 0:00,373,North Channel 8.1,37268,0,Steelhead / rainbow trout,Smolt,242,136.4,1,No,Hatchery,Fin clip,Ad-clipped.
2/3/2014 0:00,373,North Channel 8.1,37293,0,Steelhead / rainbow trout,Smolt,212,NA,1,No,Hatchery,Fin clip,Ad-clipped.
2/3/2014 0:00,373,North Channel 8.1,37266,0,Steelhead / rainbow trout,Smolt,214,106.3,1,No,Hatchery,Fin clip,Ad-clipped.
2/3/2014 0:00,373,North Channel 8.1,37278,0,Steelhead / rainbow trout,Smolt,225,NA,1,No,Hatchery,Fin clip,Ad-clipped.
2/3/2014 0:00,373,North Channel 8.1,37264,0,Steelhead / rainbow trout,Smolt,225,108.8,1,No,Hatchery,Fin clip,Ad-clipped.
2/3/2014 0:00,373,North Channel 8.1,37263,0,Steelhead / rainbow trout,Smolt,208,86.6,1,No,Hatchery,Fin clip,Ad-clipped.
2/3/2014 0:00,373,North Channel 8.1,37262,0,Steelhead / rainbow trout,Smolt,170,47.2,1,No,Hatchery,Fin clip,Ad-clipped.
2/3/2014 0:00,373,North Channel 8.1,37261,0,Steelhead / rainbow trout,Smolt,172,53.3,1,No,Hatchery,Fin clip,Ad-clipped.
2/3/2014 0:00,373,North Channel 8.1,37260,0,Steelhead / rainbow trout,Smolt,174,45.6,1,No,Hatchery,Fin clip,Ad-clipped.
2/3/2014 0:00,373,North Channel 8.1,37259,0,Steelhead / rainbow trout,Smolt,215,101.4,1,No,Hatchery,Fin clip,Ad-clipped.
2/3/2014 0:00,373,North Channel 8.1,37258,0,Steelhead / rainbow trout,Smolt,220,97.4,1,No,Hatchery,Fin clip,Ad-clipped.
2/3/2014 0:00,373,North Channel 8.1,37257,0,Steelhead / rainbow trout,Smolt,219,92.8,1,No,Hatchery,Fin clip,Ad-clipped.
2/3/2014 0:00,373,North Channel 8.1,37244,0,Steelhead / rainbow trout,Smolt,197,72.2,1,No,Natural,No marks or tags,NA
2/3/2014 0:00,373,North Channel 8.1,37267,0,Steelhead / rainbow trout,Smolt,213,93.3,1,No,Hatchery,Fin clip,Ad-clipped.
2/3/2014 0:00,373,North Channel 8.1,37287,0,Steelhead / rainbow trout,Smolt,204,NA,1,No,Hatchery,Fin clip,Ad-clipped.
2/3/2014 0:00,373,North Channel 8.1,37298,0,Steelhead / rainbow trout,Smolt,200,NA,1,No,Hatchery,Fin clip,Ad-clipped.
2/3/2014 0:00,373,North Channel 8.1,37297,0,Steelhead / rainbow trout,Smolt,207,NA,1,No,Hatchery,Fin clip,Ad-clipped.
2/3/2014 0:00,373,North Channel 8.1,37296,0,Steelhead / rainbow trout,Smolt,225,NA,1,No,Hatchery,Fin clip,Ad-clipped.
2/3/2014 0:00,373,North Channel 8.1,37295,0,Steelhead / rainbow trout,Smolt,204,NA,1,No,Hatchery,Fin clip,Ad-clipped.
2/3/2014 0:00,373,North Channel 8.1,37294,0,Steelhead / rainbow trout,Smolt,195,NA,1,No,Hatchery,Fin clip,Ad-clipped.
2/3/2014 0:00,373,North Channel 8.1,37292,0,Steelhead / rainbow trout,Smolt,249,NA,1,No,Hatchery,Fin clip,Ad-clipped.
2/3/2014 0:00,373,North Channel 8.1,37290,0,Steelhead / rainbow trout,Smolt,195,NA,1,No,Hatchery,Fin clip,Ad-clipped.
2/3/2014 0:00,373,North Channel 8.1,37276,0,Steelhead / rainbow trout,Smolt,201,NA,1,No,Hatchery,Fin clip,Ad-clipped.
2/3/2014 0:00,373,North Channel 8.1,37288,0,Steelhead / rainbow trout,Smolt,229,NA,1,No,Hatchery,Fin clip,Ad-clipped.
2/3/2014 0:00,373,North Channel 8.1,37277,0,Steelhead / rainbow trout,Smolt,182,NA,1,No,Hatchery,Fin clip,Ad-clipped.
2/3/2014 0:00,373,North Channel 8.1,37286,0,Steelhead / rainbow trout,Smolt,195,NA,1,No,Hatchery,Fin clip,Ad-clipped.
2/3/2014 0:00,373,North Channel 8.1,37285,0,Steelhead / rainbow trout,Smolt,215,NA,1,No,Hatchery,Fin clip,Ad-clipped.
2/3/2014 0:00,373,North Channel 8.1,37284,0,Steelhead / rainbow trout,Smolt,211,NA,1,No,Hatchery,Fin clip,Ad-clipped.
2/3/2014 0:00,373,North Channel 8.1,37283,0,Steelhead / rainbow trout,Smolt,253,NA,1,No,Hatchery,Fin clip,Ad-clipped.
2/3/2014 0:00,373,North Channel 8.1,37282,0,Steelhead / rainbow trout,Smolt,177,NA,1,No,Hatchery,Fin clip,Ad-clipped.
2/3/2014 0:00,373,North Channel 8.1,37281,0,Steelhead / rainbow trout,Smolt,246,NA,1,No,Hatchery,Fin clip,Ad-clipped.
2/3/2014 0:00,373,North Channel 8.1,37280,0,Steelhead / rainbow trout,Smolt,170,NA,1,No,Hatchery,Fin clip,Ad-clipped.
2/3/2014 0:00,373,North Channel 8.1,37279,0,Steelhead / rainbow trout,Smolt,200,NA,1,No,Hatchery,Fin clip,Ad-clipped.
2/3/2014 0:00,373,North Channel 8.1,37299,0,Steelhead / rainbow trout,Smolt,201,NA,1,No,Hatchery,Fin clip,Ad-clipped.
2/3/2014 0:00,373,North Channel 8.1,37289,0,Steelhead / rainbow trout,Smolt,198,NA,1,No,Hatchery,Fin clip,Ad-clipped.
2/4/2014 0:00,374,North Channel 8.1,37401,0,Steelhead / rainbow trout,Smolt,183,63,1,No,Hatchery,Fin clip,Ad-clipped. 4 CS purged.
2/4/2014 0:00,385,North Channel 8.2,38894,0,Steelhead / rainbow trout,Smolt,240,123.2,1,No,Hatchery,Fin clip,Ad-clipped. 4 CS purged.
2/4/2014 0:00,374,North Channel 8.1,37408,0,Steelhead / rainbow trout,Smolt,233,127,1,No,Hatchery,Fin clip,Ad-clipped. 2 CS purged.
2/4/2014 0:00,374,North Channel 8.1,37403,0,Steelhead / rainbow trout,Smolt,195,75.3,1,No,Hatchery,Fin clip,Ad-clipped. 7 CS purged.
2/4/2014 0:00,374,North Channel 8.1,37415,0,Steelhead / rainbow trout,Smolt,198,NA,1,No,Hatchery,Fin clip,Ad-clipped. 9 CS purged.
2/4/2014 0:00,374,North Channel 8.1,37414,0,Steelhead / rainbow trout,Smolt,234,116.6,1,No,Hatchery,Fin clip,Ad-clipped. 6 CS purged.
2/4/2014 0:00,374,North Channel 8.1,37413,0,Steelhead / rainbow trout,Smolt,232,114.7,1,No,Hatchery,Fin clip,Ad-clipped. 0 CS purged.
2/4/2014 0:00,374,North Channel 8.1,37412,0,Steelhead / rainbow trout,Smolt,225,102.5,1,No,Hatchery,Fin clip,Ad-clipped. 0 CS purged.
2/4/2014 0:00,374,North Channel 8.1,37411,0,Steelhead / rainbow trout,Smolt,240,137,1,No,Hatchery,Fin clip,Ad-clipped. 3 CS purged.
2/4/2014 0:00,374,North Channel 8.1,37417,0,Steelhead / rainbow trout,Smolt,213,NA,1,No,Hatchery,Fin clip,Ad-clipped. 3 CS purged.
2/4/2014 0:00,374,North Channel 8.1,37409,0,Steelhead / rainbow trout,Smolt,207,85.5,1,No,Hatchery,Fin clip,Ad-clipped. 5 CS purged.
2/4/2014 0:00,374,North Channel 8.1,37418,0,Steelhead / rainbow trout,Smolt,190,NA,1,No,Hatchery,Fin clip,Ad-clipped. 10 CS purged.
2/4/2014 0:00,374,North Channel 8.1,37407,0,Steelhead / rainbow trout,Smolt,175,54,1,No,Hatchery,Fin clip,Ad-clipped. 0 CS purged.
2/4/2014 0:00,374,North Channel 8.1,37406,0,Steelhead / rainbow trout,Smolt,197,75.8,1,No,Hatchery,Fin clip,Ad-clipped. 6 CS purged.
2/4/2014 0:00,374,North Channel 8.1,37405,0,Steelhead / rainbow trout,Smolt,209,92.4,1,No,Hatchery,Fin clip,Ad-clipped. 7 CS purged.
2/4/2014 0:00,374,North Channel 8.1,37404,0,Steelhead / rainbow trout,Smolt,232,116.2,1,No,Hatchery,Fin clip,Ad-clipped. 0 CS purged.
2/4/2014 0:00,374,North Channel 8.1,37402,0,Steelhead / rainbow trout,Smolt,213,82.3,1,No,Hatchery,Fin clip,Ad-clipped. 2 CS purged.
2/4/2014 0:00,374,North Channel 8.1,37400,0,Steelhead / rainbow trout,Smolt,208,82.9,1,No,Hatchery,Fin clip,Ad-clipped. 0 CS purged.
2/4/2014 0:00,374,North Channel 8.1,37410,0,Steelhead / rainbow trout,Smolt,206,80.4,1,No,Hatchery,Fin clip,Ad-clipped. 0 CS purged.
2/4/2014 0:00,385,North Channel 8.2,38904,0,Steelhead / rainbow trout,Smolt,215,96.3,1,No,Hatchery,Fin clip,Ad-clipped. 8 CS purged.
2/4/2014 0:00,385,North Channel 8.2,38896,0,Steelhead / rainbow trout,Smolt,213,86.5,1,No,Hatchery,Fin clip,Ad-clipped. 1 CS purged.
2/4/2014 0:00,385,North Channel 8.2,38897,0,Steelhead / rainbow trout,Smolt,224,98.6,1,No,Hatchery,Fin clip,Ad-clipped. 0 CS purged.
2/4/2014 0:00,385,North Channel 8.2,38898,0,Steelhead / rainbow trout,Smolt,237,119,1,No,Hatchery,Fin clip,Ad-clipped. 14 CS purged.
2/4/2014 0:00,385,North Channel 8.2,38899,0,Steelhead / rainbow trout,Smolt,237,126,1,No,Hatchery,Fin clip,Ad-clipped. 1 CS purged.
2/4/2014 0:00,385,North Channel 8.2,38900,0,Steelhead / rainbow trout,Parr,160,38.5,1,No,Hatchery,Fin clip,Ad-clipped. 1 CS purged.
2/4/2014 0:00,385,North Channel 8.2,38901,0,Steelhead / rainbow trout,Parr,177,52,1,No,Hatchery,Fin clip,Ad-clipped. 0 CS purged.
2/4/2014 0:00,374,North Channel 8.1,37416,0,Steelhead / rainbow trout,Smolt,205,NA,1,No,Hatchery,Fin clip,Ad-clipped. 0 CS purged.
2/4/2014 0:00,385,North Channel 8.2,38903,0,Steelhead / rainbow trout,Smolt,240,129.4,1,No,Hatchery,Fin clip,Ad-clipped. 0 CS purged.
2/4/2014 0:00,385,North Channel 8.2,38895,0,Steelhead / rainbow trout,Smolt,196,73.9,1,No,Hatchery,Fin clip,Ad-clipped. 9 CS purged.
2/4/2014 0:00,374,North Channel 8.1,37425,0,Steelhead / rainbow trout,Smolt,NA,NA,88,No,Hatchery,Fin clip,Ad-clipped. Live unmeasured plus count.
2/4/2014 0:00,374,North Channel 8.1,37424,0,Steelhead / rainbow trout,Smolt,204,NA,1,No,Hatchery,Fin clip,Ad-clipped. 0 CS purged.
2/4/2014 0:00,374,North Channel 8.1,37423,0,Steelhead / rainbow trout,Smolt,208,NA,1,No,Hatchery,Fin clip,Ad-clipped. 0 CS purged.
2/4/2014 0:00,374,North Channel 8.1,37422,0,Steelhead / rainbow trout,Smolt,221,NA,1,No,Hatchery,Fin clip,Ad-clipped. 3 CS purged.
2/4/2014 0:00,374,North Channel 8.1,37421,0,Steelhead / rainbow trout,Smolt,225,NA,1,No,Hatchery,Fin clip,Ad-clipped. 1 CS purged.
2/4/2014 0:00,374,North Channel 8.1,37420,0,Steelhead / rainbow trout,Smolt,207,NA,1,No,Hatchery,Fin clip,Ad-clipped. 4 CS purged.
2/4/2014 0:00,374,North Channel 8.1,37419,0,Steelhead / rainbow trout,Smolt,243,NA,1,No,Hatchery,Fin clip,Ad-clipped. 2 CS purged.
2/4/2014 0:00,385,North Channel 8.2,38902,0,Steelhead / rainbow trout,Parr,175,57,1,No,Hatchery,Fin clip,Ad-clipped. 6 CS purged.
2/5/2014 0:00,375,North Channel 8.1,37548,0,Steelhead / rainbow trout,Smolt,198,74.2,1,No,Hatchery,Fin clip,Ad-clipped. 12 CS purged.
2/5/2014 0:00,375,North Channel 8.1,37557,0,Steelhead / rainbow trout,Smolt,230,NA,1,No,Hatchery,Fin clip,Ad-clipped. 4 CS purged.
2/5/2014 0:00,375,North Channel 8.1,37564,0,Steelhead / rainbow trout,Not recorded,NA,NA,11,No,Hatchery,Fin clip,Ad-clipped. Live unmeasured plus count.
2/5/2014 0:00,375,North Channel 8.1,37563,0,Steelhead / rainbow trout,Smolt,233,NA,1,No,Hatchery,Fin clip,Ad-clipped. 7 CS purged.
2/5/2014 0:00,375,North Channel 8.1,37562,0,Steelhead / rainbow trout,Smolt,241,NA,1,No,Hatchery,Fin clip,Ad-clipped. 6 CS purged.
2/5/2014 0:00,375,North Channel 8.1,37561,0,Steelhead / rainbow trout,Smolt,233,NA,1,No,Hatchery,Fin clip,Ad-clipped. 0 CS purged.
2/5/2014 0:00,375,North Channel 8.1,37560,0,Steelhead / rainbow trout,Smolt,215,NA,1,No,Hatchery,Fin clip,Ad-clipped. 9 CS purged.
2/5/2014 0:00,375,North Channel 8.1,37558,0,Steelhead / rainbow trout,Smolt,213,NA,1,No,Hatchery,Fin clip,Ad-clipped. 3 CS purged.
2/5/2014 0:00,375,North Channel 8.1,37556,0,Steelhead / rainbow trout,Smolt,261,NA,1,No,Hatchery,Fin clip,Ad-clipped. 15 CS purged.
2/5/2014 0:00,375,North Channel 8.1,37555,0,Steelhead / rainbow trout,Smolt,184,NA,1,No,Hatchery,Fin clip,Ad-clipped. 0 CS purged.
2/5/2014 0:00,375,North Channel 8.1,37554,0,Steelhead / rainbow trout,Smolt,231,NA,1,No,Hatchery,Fin clip,Ad-clipped. 4 CS purged.
2/5/2014 0:00,375,North Channel 8.1,37553,0,Steelhead / rainbow trout,Smolt,230,NA,1,No,Hatchery,Fin clip,Ad-clipped. 4 CS purged.
2/5/2014 0:00,375,North Channel 8.1,37552,0,Steelhead / rainbow trout,Smolt,240,125.1,1,No,Hatchery,Fin clip,Ad-clipped. 8 CS purged.
2/5/2014 0:00,375,North Channel 8.1,37551,0,Steelhead / rainbow trout,Smolt,204,82.1,1,No,Hatchery,Fin clip,Ad-clipped. 8 CS purged.
2/5/2014 0:00,375,North Channel 8.1,37549,0,Steelhead / rainbow trout,Smolt,230,95.4,1,No,Hatchery,Fin clip,Ad-clipped. 0 CS purged.
2/5/2014 0:00,375,North Channel 8.1,37539,0,Steelhead / rainbow trout,Smolt,204,86,1,No,Hatchery,Fin clip,Ad-clipped. 7 CS purged.
2/5/2014 0:00,375,North Channel 8.1,37546,0,Steelhead / rainbow trout,Smolt,233,103.5,1,No,Hatchery,Fin clip,Ad-clipped. 0 CS purged.
2/5/2014 0:00,375,North Channel 8.1,37545,0,Steelhead / rainbow trout,Smolt,245,135.9,1,No,Hatchery,Fin clip,Ad-clipped. 17 CS purged.
2/5/2014 0:00,375,North Channel 8.1,37544,0,Steelhead / rainbow trout,Smolt,240,129.4,1,No,Hatchery,Fin clip,Ad-clipped. 21 CS purged.
2/5/2014 0:00,375,North Channel 8.1,37543,0,Steelhead / rainbow trout,Smolt,216,89.5,1,No,Hatchery,Fin clip,Ad-clipped. 10 CS purged.
2/5/2014 0:00,375,North Channel 8.1,37542,0,Steelhead / rainbow trout,Adult,231,129,1,No,Hatchery,Fin clip,Ad-clipped. 6 CS purged.
2/5/2014 0:00,375,North Channel 8.1,37541,0,Steelhead / rainbow trout,Smolt,233,123.6,1,No,Hatchery,Fin clip,Ad-clipped. 13 CS purged.
2/5/2014 0:00,375,North Channel 8.1,37540,0,Steelhead / rainbow trout,Smolt,208,78.1,1,No,Hatchery,Fin clip,Ad-clipped. 2 CS purged.
2/5/2014 0:00,375,North Channel 8.1,37538,0,Steelhead / rainbow trout,Smolt,177,74.5,1,Yes,Hatchery,Fin clip,Ad-clipped. 0 CS purged.
2/5/2014 0:00,375,North Channel 8.1,37559,0,Steelhead / rainbow trout,Smolt,208,NA,1,No,Hatchery,Fin clip,Ad-clipped. 4 CS purged.
2/5/2014 0:00,375,North Channel 8.1,37547,0,Steelhead / rainbow trout,Smolt,209,89.7,1,No,Hatchery,Fin clip,Ad-clipped. 3 CS purged.
2/5/2014 0:00,375,North Channel 8.1,37550,0,Steelhead / rainbow trout,Smolt,242,127,1,No,Hatchery,Fin clip,Ad-clipped. 17 CS purged.
2/6/2014 0:00,376,North Channel 8.1,37694,0,Steelhead / rainbow trout,Smolt,206,75.6,1,No,Hatchery,Fin clip,Ad-clipped. 0 CS purged.
2/6/2014 0:00,376,North Channel 8.1,37695,0,Steelhead / rainbow trout,Smolt,233,109.2,1,No,Hatchery,Fin clip,Ad-clipped. 0 CS purged.
2/6/2014 0:00,376,North Channel 8.1,37696,0,Steelhead / rainbow trout,Smolt,227,118.1,1,No,Hatchery,Fin clip,Ad-clipped. 0 CS purged.
2/6/2014 0:00,376,North Channel 8.1,37697,0,Steelhead / rainbow trout,Smolt,234,123.8,1,No,Hatchery,Fin clip,Ad-clipped. 0 CS purged.
2/6/2014 0:00,376,North Channel 8.1,37698,0,Steelhead / rainbow trout,Smolt,190,67,1,No,Hatchery,Fin clip,Ad-clipped. 9 CS purged.
2/6/2014 0:00,376,North Channel 8.1,37693,0,Steelhead / rainbow trout,Smolt,232,108,1,No,Hatchery,Fin clip,Ad-clipped. 0 CS purged.
2/6/2014 0:00,376,North Channel 8.1,37700,0,Steelhead / rainbow trout,Smolt,238,128.1,1,No,Hatchery,Fin clip,Ad-clipped. 5 CS purged.
2/6/2014 0:00,376,North Channel 8.1,37701,0,Steelhead / rainbow trout,Smolt,225,96.9,1,No,Hatchery,Fin clip,Ad-clipped. 0 CS purged.
2/6/2014 0:00,376,North Channel 8.1,37699,0,Steelhead / rainbow trout,Smolt,175,56.3,1,No,Hatchery,Fin clip,Ad-clipped. 6 CS purged.
2/6/2014 0:00,376,North Channel 8.1,37692,0,Steelhead / rainbow trout,Smolt,226,102,1,No,Hatchery,Fin clip,Ad-clipped. 1 CS purged.
2/6/2014 0:00,376,North Channel 8.1,37691,0,Steelhead / rainbow trout,Smolt,223,104.8,1,No,Hatchery,Fin clip,Ad-clipped. 13 CS purged.
2/6/2014 0:00,376,North Channel 8.1,37690,0,Steelhead / rainbow trout,Smolt,224,113.1,1,No,Hatchery,Fin clip,Ad-clipped. 0 CS purged.
2/6/2014 0:00,376,North Channel 8.1,37689,0,Steelhead / rainbow trout,Smolt,210,95.1,1,No,Hatchery,Fin clip,Ad-clipped. 7 CS purged.
2/6/2014 0:00,376,North Channel 8.1,37687,0,Steelhead / rainbow trout,Smolt,197,65.5,1,No,Hatchery,Fin clip,Ad-clipped. 0 CS purged.
2/6/2014 0:00,387,North Channel 8.2,39020,0,Steelhead / rainbow trout,Smolt,199,75.8,1,No,Hatchery,Fin clip,Ad-clipped. 0 CS purged.
2/6/2014 0:00,387,North Channel 8.2,39018,0,Steelhead / rainbow trout,Smolt,229,116.3,1,No,Hatchery,Fin clip,Ad-clipped. 0 CS purged.
2/6/2014 0:00,387,North Channel 8.2,39017,0,Steelhead / rainbow trout,Smolt,115,25.4,1,No,Hatchery,Fin clip,Ad-clipped. 0 CS purged.
2/6/2014 0:00,376,North Channel 8.1,37702,0,Steelhead / rainbow trout,Silvery parr,210,88.2,1,No,Hatchery,Fin clip,Ad-clipped. 8 CS purged.
2/6/2014 0:00,387,North Channel 8.2,39019,0,Steelhead / rainbow trout,Smolt,245,135.2,1,No,Hatchery,Fin clip,Ad-clipped. 0 CS purged.
2/6/2014 0:00,376,North Channel 8.1,37688,0,Steelhead / rainbow trout,Smolt,175,50.6,1,No,Hatchery,Fin clip,Ad-clipped. 0 CS purged.
2/7/2014 0:00,377,North Channel 8.1,37839,0,Steelhead / rainbow trout,Smolt,203,76,1,No,Hatchery,Fin clip,Ad-clipped.
2/7/2014 0:00,377,North Channel 8.1,37848,0,Steelhead / rainbow trout,Adult,154,NA,1,No,Hatchery,Fin clip,Ad-clipped.
2/7/2014 0:00,377,North Channel 8.1,37847,0,Steelhead / rainbow trout,Smolt,210,NA,1,No,Hatchery,Fin clip,Ad-clipped.
2/7/2014 0:00,377,North Channel 8.1,37846,0,Steelhead / rainbow trout,Silvery parr,181,NA,1,No,Hatchery,Fin clip,Ad-clipped.
2/7/2014 0:00,377,North Channel 8.1,37831,0,Steelhead / rainbow trout,Smolt,203,69.3,1,No,Hatchery,Fin clip,Ad-clipped.
2/7/2014 0:00,377,North Channel 8.1,37844,0,Steelhead / rainbow trout,Smolt,219,NA,1,No,Hatchery,Fin clip,Ad-clipped.
2/7/2014 0:00,388,North Channel 8.2,39090,0,Steelhead / rainbow trout,Smolt,193,80.2,1,No,Hatchery,Fin clip,Ad-clipped.
2/7/2014 0:00,377,North Channel 8.1,37843,0,Steelhead / rainbow trout,Smolt,241,NA,1,No,Hatchery,Fin clip,Ad-clipped.
2/7/2014 0:00,377,North Channel 8.1,37842,0,Steelhead / rainbow trout,Smolt,178,NA,1,No,Hatchery,Fin clip,Ad-clipped.
2/7/2014 0:00,377,North Channel 8.1,37849,0,Steelhead / rainbow trout,Adult,215,NA,1,No,Hatchery,Fin clip,Ad-clipped.
2/7/2014 0:00,377,North Channel 8.1,37840,0,Steelhead / rainbow trout,Smolt,195,74.3,1,No,Hatchery,Fin clip,Ad-clipped.
2/7/2014 0:00,377,North Channel 8.1,37845,0,Steelhead / rainbow trout,Smolt,216,NA,1,No,Hatchery,Fin clip,Ad-clipped.
2/7/2014 0:00,377,North Channel 8.1,37838,0,Steelhead / rainbow trout,Smolt,210,94,1,No,Hatchery,Fin clip,Ad-clipped.
2/7/2014 0:00,377,North Channel 8.1,37837,0,Steelhead / rainbow trout,Silvery parr,205,78.2,1,No,Hatchery,Fin clip,Ad-clipped.
2/7/2014 0:00,377,North Channel 8.1,37836,0,Steelhead / rainbow trout,Smolt,205,78.3,1,No,Hatchery,Fin clip,Ad-clipped.
2/7/2014 0:00,377,North Channel 8.1,37835,0,Steelhead / rainbow trout,Smolt,185,56.6,1,No,Hatchery,Fin clip,Ad-clipped.
2/7/2014 0:00,377,North Channel 8.1,37834,0,Steelhead / rainbow trout,Smolt,229,105,1,No,Hatchery,Fin clip,Ad-clipped.
2/7/2014 0:00,377,North Channel 8.1,37830,0,Steelhead / rainbow trout,Smolt,202,78.9,1,No,Hatchery,Fin clip,Ad-clipped.
2/7/2014 0:00,377,North Channel 8.1,37833,0,Steelhead / rainbow trout,Smolt,206,86,1,No,Hatchery,Fin clip,Ad-clipped.
2/7/2014 0:00,377,North Channel 8.1,37832,0,Steelhead / rainbow trout,Smolt,192,86.1,1,No,Hatchery,Fin clip,Ad-clipped.
2/7/2014 0:00,377,North Channel 8.1,37841,0,Steelhead / rainbow trout,Smolt,217,NA,1,No,Hatchery,Fin clip,Ad-clipped.
2/7/2014 0:00,377,North Channel 8.1,37826,0,Steelhead / rainbow trout,Smolt,190,67.3,1,No,Hatchery,Fin clip,Ad-clipped.
2/7/2014 0:00,377,North Channel 8.1,37829,0,Steelhead / rainbow trout,Smolt,191,65.6,1,No,Hatchery,Fin clip,Ad-clipped.
2/7/2014 0:00,377,North Channel 8.1,37828,0,Steelhead / rainbow trout,Smolt,206,80.9,1,No,Hatchery,Fin clip,Ad-clipped.
2/7/2014 0:00,377,North Channel 8.1,37827,0,Steelhead / rainbow trout,Smolt,202,77.1,1,No,Hatchery,Fin clip,Ad-clipped.
2/8/2014 0:00,378,North Channel 8.1,38031,0,Steelhead / rainbow trout,Smolt,206,88.9,1,No,Hatchery,Fin clip,Ad-clipped. 4 CS purged.
2/8/2014 0:00,389,North Channel 8.2,39238,0,Steelhead / rainbow trout,Smolt,240,128.2,1,No,Hatchery,Fin clip,Ad-clipped. 1 CS purged.
2/8/2014 0:00,378,North Channel 8.1,38032,0,Steelhead / rainbow trout,Smolt,265,202.4,1,No,Hatchery,Fin clip,Ad-clipped. 0 CS purged.
2/8/2014 0:00,389,North Channel 8.2,39236,0,Steelhead / rainbow trout,Silvery parr,209,90.1,1,No,Hatchery,Fin clip,Ad-clipped. 7 CS purged.
2/8/2014 0:00,378,North Channel 8.1,38025,0,Steelhead / rainbow trout,Smolt,196,66.8,1,No,Hatchery,Fin clip,Ad-clipped. 8 CS purged.
2/8/2014 0:00,378,North Channel 8.1,38026,0,Steelhead / rainbow trout,Smolt,205,81.2,1,No,Hatchery,Fin clip,Ad-clipped. 7 CS purged.
2/8/2014 0:00,378,North Channel 8.1,38027,0,Steelhead / rainbow trout,Smolt,245,137.8,1,No,Hatchery,Fin clip,Ad-clipped. 1 CS purged.
2/8/2014 0:00,378,North Channel 8.1,38028,0,Steelhead / rainbow trout,Smolt,204,74,1,No,Hatchery,Fin clip,Ad-clipped. 10 CS purged.
2/8/2014 0:00,378,North Channel 8.1,38029,0,Steelhead / rainbow trout,Smolt,243,128.7,1,No,Hatchery,Fin clip,Ad-clipped. 4 CS purged.
2/8/2014 0:00,378,North Channel 8.1,38030,0,Steelhead / rainbow trout,Smolt,218,104,1,No,Hatchery,Fin clip,Ad-clipped. 0 CS purged.
2/8/2014 0:00,389,North Channel 8.2,39237,0,Steelhead / rainbow trout,Smolt,237,119.8,1,No,Hatchery,Fin clip,Ad-clipped. 0 CS purged.
2/9/2014 0:00,390,North Channel 8.2,39448,0,Steelhead / rainbow trout,Smolt,247,143.3,1,No,Hatchery,Fin clip,Ad-clipped. 0 CS purged.
2/9/2014 0:00,379,North Channel 8.1,38164,0,Steelhead / rainbow trout,Smolt,225,117,1,No,Hatchery,Fin clip,Ad-clipped. 0 CS purged.
2/9/2014 0:00,390,North Channel 8.2,39446,0,Steelhead / rainbow trout,Smolt,262,185.5,1,No,Hatchery,Fin clip,Ad-clipped. 4 CS purged.
2/9/2014 0:00,390,North Channel 8.2,39447,0,Steelhead / rainbow trout,Smolt,239,134.5,1,No,Hatchery,Fin clip,Ad-clipped. 1 CS purged.
2/9/2014 0:00,390,North Channel 8.2,39450,0,Steelhead / rainbow trout,Adult,181,70.9,1,No,Hatchery,Fin clip,Ad-clipped. 2 CS purged.
2/9/2014 0:00,390,North Channel 8.2,39449,0,Steelhead / rainbow trout,Smolt,248,140.9,1,No,Hatchery,Fin clip,Ad-clipped. 0 CS purged.
2/10/2014 0:00,391,North Channel 8.2,39554,0,Steelhead / rainbow trout,Smolt,182,60.1,1,No,Hatchery,Fin clip,Ad-clipped.
2/10/2014 0:00,391,North Channel 8.2,39553,0,Steelhead / rainbow trout,Smolt,220,86.4,1,No,Hatchery,Fin clip,Ad-clipped.
